epoch,accuracy,learning_rate,loss,macro_f1,val_accuracy,val_loss,val_macro_f1
23,0.8901030421257019,0.0010000000474974513,0.2998969852924347,0.8901442289352417,0.8168789744377136,0.6453166007995605,0.8194326758384705
24,0.9052450656890869,0.0010000000474974513,0.26275208592414856,0.9053689241409302,0.7802547812461853,0.7592974305152893,0.795461118221283
25,0.8996253609657288,0.0010000000474974513,0.2669709622859955,0.8996347784996033,0.824840784072876,0.575240433216095,0.8272708058357239
26,0.9161723256111145,0.0010000000474974513,0.23303091526031494,0.9162861704826355,0.8264331221580505,0.6449261903762817,0.830072283744812
27,0.919606626033783,0.0010000000474974513,0.21919071674346924,0.9196196794509888,0.8184713125228882,0.6605769991874695,0.8221238255500793
28,0.9274117946624756,0.0010000000474974513,0.2011823058128357,0.9274681806564331,0.7945860028266907,0.861157238483429,0.7970665693283081
29,0.9281923174858093,0.0010000000474974513,0.1977534145116806,0.9282981157302856,0.8025477528572083,0.8196542263031006,0.803875744342804
30,0.9310021996498108,0.0010000000474974513,0.19136743247509003,0.9310572743415833,0.837579607963562,0.6713473796844482,0.8394232392311096
31,0.9377146363258362,0.0010000000474974513,0.17997722327709198,0.9377260208129883,0.8009554147720337,0.8667057156562805,0.8054596185684204
32,0.9356852769851685,0.0010000000474974513,0.17807824909687042,0.9357462525367737,0.8216560482978821,0.6466668844223022,0.8241285681724548
33,0.9408367276191711,0.0010000000474974513,0.16963639855384827,0.9409307837486267,0.8121019005775452,0.8068099021911621,0.8126249313354492
34,0.9406806230545044,0.0010000000474974513,0.1640704870223999,0.9407366514205933,0.8343949317932129,0.7224162220954895,0.8369854688644409
35,0.9439587593078613,0.0010000000474974513,0.1560097485780716,0.9440101981163025,0.8343949317932129,0.674429178237915,0.8379740118980408
36,0.9452075958251953,0.0010000000474974513,0.1419350504875183,0.9452822804450989,0.8216560482978821,0.8921994566917419,0.8273339867591858
37,0.9519200921058655,0.0010000000474974513,0.13308241963386536,0.9519633054733276,0.8105095624923706,0.8555236458778381,0.8162551522254944
38,0.9498907327651978,0.0010000000474974513,0.13768409192562103,0.9499788284301758,0.837579607963562,0.6858064532279968,0.8397098183631897
39,0.9551982283592224,0.0010000000474974513,0.12784844636917114,0.9552711248397827,0.808917224407196,0.7626714706420898,0.8144041895866394
40,0.9564470648765564,0.0010000000474974513,0.1192941665649414,0.9564863443374634,0.8232483863830566,0.7644922733306885,0.8266302347183228
41,0.9547299146652222,0.0010000000474974513,0.1288461536169052,0.9548470377922058,0.8025477528572083,0.9401922821998596,0.8085722923278809
42,0.9587886333465576,0.0010000000474974513,0.11619321256875992,0.9588288068771362,0.8136942386627197,0.7924900054931641,0.820201575756073
43,0.9594130516052246,0.0010000000474974513,0.11871878057718277,0.959446907043457,0.8216560482978821,0.8558580875396729,0.8247762322425842
44,0.9570714831352234,0.0010000000474974513,0.11921826004981995,0.957088828086853,0.808917224407196,0.9171491265296936,0.8112549185752869
45,0.9672182202339172,0.0010000000474974513,0.10134651511907578,0.9672371745109558,0.7993630766868591,0.879285991191864,0.8012453317642212
46,0.9653449654579163,0.0010000000474974513,0.10551992058753967,0.9653790593147278,0.8328025341033936,0.717028021812439,0.8340986967086792
47,0.9631595611572266,0.0010000000474974513,0.10720783472061157,0.9632171988487244,0.8423566818237305,0.7808427810668945,0.8435430526733398
48,0.9650327563285828,0.0010000000474974513,0.09514816850423813,0.9650756120681763,0.8216560482978821,0.8285739421844482,0.828151285648346
49,0.9690914750099182,0.0010000000474974513,0.09114979207515717,0.9691267013549805,0.7659235596656799,1.1935704946517944,0.7761006355285645
50,0.967998743057251,0.0010000000474974513,0.09726966172456741,0.9679844975471497,0.837579607963562,0.7193189263343811,0.8388839364051819
51,0.9650327563285828,0.0010000000474974513,0.09527619183063507,0.9650783538818359,0.8407643437385559,0.8638806939125061,0.8414645791053772
52,0.9642522931098938,0.0010000000474974513,0.10179544240236282,0.9642929434776306,0.824840784072876,0.9080529808998108,0.8274900317192078
53,0.9694036841392517,0.0010000000474974513,0.09541650116443634,0.9694264531135559,0.8216560482978821,0.8653271794319153,0.8228372931480408
54,0.9695597887039185,0.0010000000474974513,0.09174992889165878,0.9695563316345215,0.8359872698783875,0.8271508812904358,0.8381600975990295
55,0.9750233888626099,0.0010000000474974513,0.07116434723138809,0.9750680327415466,0.8280254602432251,0.8552024364471436,0.829563319683075
56,0.9725257754325867,0.0010000000474974513,0.0778234526515007,0.9725416898727417,0.8168789744377136,1.1907694339752197,0.8197730183601379
57,0.9656571745872498,0.0010000000474974513,0.09314117580652237,0.9656446576118469,0.8136942386627197,0.8350481390953064,0.8143582940101624
58,0.9712769389152527,0.0010000000474974513,0.07945054769515991,0.9712744951248169,0.8296178579330444,0.8018261790275574,0.830791175365448
59,0.970496416091919,0.0010000000474974513,0.08509897440671921,0.9705712199211121,0.8359872698783875,0.8319557309150696,0.8377467393875122
60,0.9709647297859192,0.0010000000474974513,0.07994133234024048,0.9710055589675903,0.7961783409118652,0.9814459681510925,0.8060171008110046
61,0.9743990302085876,0.0010000000474974513,0.07574998587369919,0.974426805973053,0.8328025341033936,0.8022875189781189,0.8352000117301941
62,0.9726818799972534,0.0010000000474974513,0.07774953544139862,0.9727118611335754,0.8041401505470276,0.8967736959457397,0.8093542456626892
63,0.9729940891265869,0.0010000000474974513,0.0832267552614212,0.9730231165885925,0.8264331221580505,0.9418196082115173,0.8308355212211609
64,0.9736185073852539,0.0010000000474974513,0.0749090164899826,0.9736039042472839,0.8328025341033936,0.911271870136261,0.8334996104240417
65,0.9758039116859436,0.0010000000474974513,0.0662195086479187,0.9758214354515076,0.8136942386627197,0.8725425601005554,0.8143078684806824
66,0.9781454801559448,0.0010000000474974513,0.06696929782629013,0.9781293869018555,0.8216560482978821,1.048138976097107,0.8230894804000854
67,0.9770527482032776,0.0010000000474974513,0.061861660331487656,0.977081835269928,0.8200637102127075,0.9528421759605408,0.8268747329711914
68,0.9726818799972534,0.0010000000474974513,0.0775914341211319,0.9727592468261719,0.8391719460487366,0.8757142424583435,0.8411272764205933
69,0.9708086252212524,0.0010000000474974513,0.08163940161466599,0.9708585143089294,0.8152866363525391,1.1566650867462158,0.8165379166603088
70,0.9776771664619446,0.0010000000474974513,0.06662926822900772,0.9777032136917114,0.8264331221580505,0.806410551071167,0.8285435438156128
71,0.9765844345092773,0.0010000000474974513,0.07058596611022949,0.9766131043434143,0.837579607963562,0.8865140676498413,0.8384832739830017
72,0.9806431531906128,0.0010000000474974513,0.06012771651148796,0.9806686043739319,0.8280254602432251,0.8666641116142273,0.8292890191078186
73,0.9765844345092773,0.0010000000474974513,0.06228570640087128,0.9765942692756653,0.8216560482978821,0.8356713056564331,0.8237966895103455
74,0.9772088527679443,0.0010000000474974513,0.0674174427986145,0.9772157669067383,0.824840784072876,1.0754989385604858,0.82574462890625
75,0.9800187349319458,0.0010000000474974513,0.0570097453892231,0.9800268411636353,0.8200637102127075,0.8515187501907349,0.8230939507484436
76,0.9815797805786133,0.0010000000474974513,0.05487827584147453,0.9816001057624817,0.8105095624923706,0.9184702634811401,0.8138381242752075
77,0.9775210618972778,0.0010000000474974513,0.059452444314956665,0.9775646924972534,0.8168789744377136,1.345093846321106,0.817717969417572
78,0.9784576892852783,0.0010000000474974513,0.05936126783490181,0.9784790873527527,0.8391719460487366,0.8236982226371765,0.8408787846565247
79,0.9776771664619446,0.0010000000474974513,0.0640980452299118,0.9777222871780396,0.824840784072876,0.8241921067237854,0.8246279954910278
80,0.9801748394966125,0.0010000000474974513,0.060488127171993256,0.9801480174064636,0.8328025341033936,0.8038070797920227,0.8337567448616028
81,0.9767405390739441,0.0010000000474974513,0.06234069541096687,0.9767618179321289,0.8105095624923706,1.3589396476745605,0.8119531273841858
82,0.9779893755912781,0.0010000000474974513,0.0613316185772419,0.9780511856079102,0.8184713125228882,0.9045971035957336,0.8187928795814514
83,0.9784576892852783,0.0010000000474974513,0.06384751200675964,0.9784650206565857,0.8359872698783875,0.9526957869529724,0.8381572365760803
84,0.9790821075439453,0.0010000000474974513,0.0620526485145092,0.9790774583816528,0.824840784072876,0.9782747626304626,0.8255240321159363
85,0.9809553623199463,0.0010000000474974513,0.05902330204844475,0.9809539914131165,0.8216560482978821,0.7954035401344299,0.8216138482093811
86,0.982360303401947,0.0010000000474974513,0.05178294703364372,0.9823495745658875,0.8232483863830566,0.8353793621063232,0.8264509439468384
87,0.979862630367279,0.0010000000474974513,0.05484335124492645,0.9799019694328308,0.8264331221580505,0.7616950869560242,0.8272833228111267
88,0.9857945442199707,0.0010000000474974513,0.04607155919075012,0.9858106970787048,0.8264331221580505,0.8288893699645996,0.8269570469856262
89,0.9801748394966125,0.0010000000474974513,0.0576171875,0.9802340269088745,0.808917224407196,1.3131232261657715,0.8118820190429688
90,0.9832969307899475,0.0010000000474974513,0.04963070899248123,0.9833141565322876,0.8232483863830566,0.8781166076660156,0.8252391815185547
91,0.9807992577552795,0.0010000000474974513,0.0529286228120327,0.9807829260826111,0.831210196018219,0.8437943458557129,0.8314651250839233
92,0.9851701259613037,0.0010000000474974513,0.04355098679661751,0.9851737022399902,0.8264331221580505,0.955056369304657,0.8285990357398987
93,0.9818919897079468,0.0010000000474974513,0.05047711730003357,0.9819168448448181,0.8296178579330444,1.0024669170379639,0.832739531993866
94,0.9806431531906128,0.0010000000474974513,0.05317452549934387,0.9806841611862183,0.8359872698783875,0.8632437586784363,0.8373012542724609
95,0.9815797805786133,0.0010000000474974513,0.06053498387336731,0.9816234707832336,0.7929936051368713,1.3274785280227661,0.8008295297622681
96,0.9873555898666382,0.0010000000474974513,0.038331251591444016,0.9873729944229126,0.8105095624923706,0.9457768797874451,0.8123684525489807
97,0.9878239035606384,0.0010000000474974513,0.039792466908693314,0.9878092408180237,0.8216560482978821,0.8316447138786316,0.8229716420173645
98,0.9814236760139465,0.0010000000474974513,0.05320464074611664,0.9814448952674866,0.8359872698783875,0.8032135963439941,0.8366492390632629
99,0.9825164079666138,0.0010000000474974513,0.058262910693883896,0.9825081825256348,0.824840784072876,0.9493052363395691,0.8259811401367188
